id,post_id,react_like_count,react_love_count,react_wow_count,react_haha_count,react_angry_count,react_sad_count,total_comments_count,total_reactions_count,taken_at,image_filename,page_id,text,fb_post_id,truth_id,truth_number,manual,time_posted,fb_page_id,logo_url,hall_of_fame_url,page_url_prefix,page_name,image_url
1983535,1983535,0,0,0,1,0,0,0,1,2022-05-31 21:55:44,,3183,"#Varsitea135

HG here. Please stop making fun of my lifestyle choices. I only ever wanted to write for varsity and now I'm sad",103535472377538_107442775320141,2940356,135,0,2022-05-30 22:46:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983535,varsitea,Varsitea,
1983540,1983540,0,0,0,0,0,0,0,0,2022-05-31 22:00:52,,3183,"#Varsitea136

Just wanted to inform you all that I am among the Varsity pisskinkers. It’s a lifestyle.",103535472377538_107448351986250,2940359,136,0,2022-05-30 22:51:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983540,varsitea,Varsitea,
1983546,1983546,0,0,0,0,0,0,0,0,2022-05-31 22:05:49,,3183,"#Varsitea137

#Varsity127 I call this the SR effect",103535472377538_107453318652420,2940376,137,0,2022-05-30 22:56:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983546,varsitea,Varsitea,
1983550,1983550,0,0,0,0,0,0,0,0,2022-05-31 22:10:47,,3183,"#Varsitea138

#Varsitea128 shut up you nerd",103535472377538_107456548652097,2940378,138,0,2022-05-30 23:01:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983550,varsitea,Varsitea,
1983555,1983555,0,0,0,0,0,0,0,0,2022-05-31 22:15:48,,3183,"#Varsitea139

Word on the street is that the porter's log intended to piss all over varsity with their articles, but then someone reminded them that they haven't had more than five views since 2019",103535472377538_107459938651758,2940387,139,0,2022-05-30 23:06:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983555,varsitea,Varsitea,
1983565,1983565,0,0,0,0,0,0,0,0,2022-05-31 22:25:50,,3183,"#Varsitea141

I never thought it would be the Porters' Log that  managed to unite Varsitea and bring peace to the realm",103535472377538_107463665318052,2940422,141,0,2022-05-30 23:16:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983565,varsitea,Varsitea,
1983569,1983569,0,0,0,0,0,0,0,0,2022-05-31 22:30:51,,3183,"#Varsitea142

HG, I know you're struggling with the break up but this is a bit obsessive ngl.",103535472377538_107465871984498,2940423,142,0,2022-05-30 23:21:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983569,varsitea,Varsitea,
1983576,1983576,0,0,0,0,0,0,0,0,2022-05-31 22:35:43,,3183,"#Varsitea143

Word on the street is there’s a reason HG keeps targeting Varsity Theatre.",103535472377538_107468158650936,2940428,143,0,2022-05-30 23:26:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983576,varsitea,Varsitea,
1983580,1983580,0,0,0,0,0,0,0,0,2022-05-31 22:40:47,,3183,"#Varsitea144

#Varsity133 Not Varsity journos falling for the bait completely",103535472377538_107470188650733,2940431,144,0,2022-05-30 23:31:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983580,varsitea,Varsitea,
1984135,1984135,0,0,0,0,0,0,0,0,2022-06-01 06:05:47,,3183,"#Varsitea145

#Varsitea134 you can't be insinuating the porter's log is all-male!?!?",103535472377538_107655538632198,2940435,145,0,2022-05-31 06:55:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984135,varsitea,Varsitea,
1984145,1984145,0,0,0,0,0,0,0,0,2022-06-01 06:10:47,,3183,"#Varsitea146

HG @ PL how does it feel to have been rejected by Varsity editors in a personal and professional capacity? But glad you’re getting your five minutes of fame here",103535472377538_107658615298557,2940436,146,0,2022-05-31 07:01:04,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984145,varsitea,Varsitea,
1984151,1984151,0,0,0,0,0,0,1,1,2022-06-01 06:15:43,,3183,"#Varsitea147

#Varsitea134
Smh the causal sexism on display against men on this page",103535472377538_107661758631576,2940437,147,0,2022-05-31 07:06:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984151,varsitea,Varsitea,
1984160,1984160,0,0,0,0,0,0,0,0,2022-06-01 06:20:47,,3183,"#Varsitea148

Wonder why there are no women at Plog? perhaps the misogyny at the top??",103535472377538_107663431964742,2940446,148,0,2022-05-31 07:11:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984160,varsitea,Varsitea,
1984166,1984166,0,0,0,0,0,0,0,0,2022-06-01 06:25:49,,3183,"#Varsitea149

SR plagarised HG's Varsiteas",103535472377538_107665268631225,2940460,149,0,2022-05-31 07:16:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984166,varsitea,Varsitea,
1984176,1984176,0,0,0,0,0,0,0,0,2022-06-01 06:30:52,,3183,"#Varsitea150

I have notifications for this page turned on. This is destroying my exam prospects.",103535472377538_107666541964431,2940468,150,0,2022-05-31 07:21:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984176,varsitea,Varsitea,
1984184,1984184,0,0,0,0,0,0,0,0,2022-06-01 06:35:50,,3183,"#Varsitea151

It’s really funny how some people who’ve been involved with Varsity for like… a term, think they’re the shit. Some of us have been round the block and have seen it all, you’re not entertaining or relevant, go home",103535472377538_107668508630901,2940470,151,0,2022-05-31 07:26:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984184,varsitea,Varsitea,
1984201,1984201,0,0,0,0,0,0,0,0,2022-06-01 06:41:02,,3183,"#Varsitea152

I only just realised porters log is an actual website with articles - I thought it was just a meme page…",103535472377538_107670551964030,2940489,152,0,2022-05-31 07:31:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984201,varsitea,Varsitea,
1984223,1984223,0,0,0,0,0,0,0,0,2022-06-01 06:43:53,,3183,"#Varsitea153

I go off Facebook for like half a day and suddenly everyone at varsity has a piss kink?? I mean yeah I do but don't drag everyone else with me",103535472377538_107673128630439,2940558,153,0,2022-05-31 07:37:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984223,varsitea,Varsitea,
1984239,1984239,0,0,0,0,0,0,0,0,2022-06-01 06:50:54,,3183,"#Varsitea154

#Varsitea144

HG is just salty that he's been rinsed now.",103535472377538_107675725296846,2940567,154,0,2022-05-31 07:42:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984239,varsitea,Varsitea,
1984255,1984255,0,0,0,0,0,0,0,0,2022-06-01 06:52:20,submittedImages/629557d1d98e14.05513881.png,3183,"#Varsitea155

throwback",107678691963216,2940586,155,0,2022-05-31 07:47:14,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984255,varsitea,Varsitea,https://unitruths.s3.eu-west-2.amazonaws.com/submittedImages/629557d1d98e14.05513881.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASU2G5LORN7FFLVXB%2F20220828%2Feu-west-2%2Fs3%2Faws4_request&X-Amz-Date=20220828T181439Z&X-Amz-SignedHeaders=host&X-Amz-Expires=600&X-Amz-Signature=90db68e5ffe20e7e02d5fcdb8091677b03bb20abcb6d905f1516e24ac87024bb
1984267,1984267,0,0,0,0,0,0,1,1,2022-06-01 07:00:47,,3183,"#Varsitea156

Cruel and sudden, hast HG since
Purpled thy nail, in blood of innocence?
Wherein could this PLog guilty be,
Except in that piss which it sucked from thee?
Yet thou triumph'st, and say'st that thou
Find'st not thy self, nor me the weaker now; 
'Tis true, then learn how false, fears be:
Just so much honor, when thou yield'st to me, 
Will waste, as Varsitea's death took life from thee.",103535472377538_107680445296374,2940604,156,0,2022-05-31 07:52:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984267,varsitea,Varsitea,
1984267,1984267,0,0,0,0,0,0,1,1,2022-06-01 07:00:47,,3183,"#Varsitea156

Cruel and sudden, hast HG since
Purpled thy nail, in blood of innocence?
Wherein could this PLog guilty be,
Except in that piss which it sucked from thee?
Yet thou triumph'st, and say'st that thou
Find'st not thy self, nor me the weaker now; 
'Tis true, then learn how false, fears be:
Just so much honor, when thou yield'st to me, 
Will waste, as Varsitea's death took life from thee.",103535472377538_107680445296374,2940604,156,0,2022-05-31 07:52:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984267,varsitea,Varsitea,
1984279,1984279,0,0,0,0,0,0,0,0,2022-06-01 07:05:48,,3183,"#Varsitea157

Who's HG?",103535472377538_107682748629477,2940777,157,0,2022-05-31 07:57:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984279,varsitea,Varsitea,
1984291,1984291,0,0,0,0,0,0,0,0,2022-06-01 07:10:51,,3183,"#Varsitea158

Word on the street is that you only get accepted in porter's log if you have been rejected by varsity",103535472377538_107685048629247,2941487,158,0,2022-05-31 08:02:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984291,varsitea,Varsitea,
1984302,1984302,1,0,0,0,0,0,0,1,2022-06-01 07:15:54,,3183,"#Varsitea159

Porter's log is an incel support group",103535472377538_107688718628880,2941542,159,0,2022-05-31 08:08:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984302,varsitea,Varsitea,
1984302,1984302,1,0,0,0,0,0,0,1,2022-06-01 07:15:54,,3183,"#Varsitea159

Porter's log is an incel support group",103535472377538_107688718628880,2941542,159,0,2022-05-31 08:08:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984302,varsitea,Varsitea,
1984317,1984317,0,0,0,0,0,0,0,0,2022-06-01 07:22:23,,3183,"#Varsitea160

How are you feeling about the breakup HG?",103535472377538_107691981961887,2941552,160,0,2022-05-31 08:13:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984317,varsitea,Varsitea,
1984335,1984335,0,0,0,0,0,0,0,0,2022-06-01 07:25:51,,3183,"#Varsitea161

Time to lay off HG, let's rinse a different porter's log member",103535472377538_107693711961714,2941578,161,0,2022-05-31 08:18:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984335,varsitea,Varsitea,
1984349,1984349,0,0,0,0,0,0,0,0,2022-06-01 07:35:51,,3183,"#Varsitea162

shoutout to all the quiet sections (music, interviews, science I'm looking at you)",103535472377538_107695268628225,2941581,162,0,2022-05-31 08:23:12,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984349,varsitea,Varsitea,
1984380,1984380,1,0,0,0,0,0,0,1,2022-06-01 07:45:48,,3183,"#Varsitea163

While the Porter’s Log discussion is ongoing, serious question: why has the quality of their content gone so downhill in the last term? Wasted potential imo",103535472377538_107700891960996,2941667,163,0,2022-05-31 08:35:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984380,varsitea,Varsitea,
1984380,1984380,1,0,0,0,0,0,0,1,2022-06-01 07:45:48,,3183,"#Varsitea163

While the Porter’s Log discussion is ongoing, serious question: why has the quality of their content gone so downhill in the last term? Wasted potential imo",103535472377538_107700891960996,2941667,163,0,2022-05-31 08:35:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984380,varsitea,Varsitea,
1984452,1984452,0,0,0,0,0,0,0,0,2022-06-01 08:15:53,,3183,"#Varsitea164

SR is in plog",103535472377538_107723145292104,2941737,164,0,2022-05-31 09:07:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984452,varsitea,Varsitea,
1984518,1984518,0,0,0,0,0,0,0,0,2022-06-01 08:55:50,,3183,"#Varsitea165

This page has actually made me embarrassed to be associated with Varsity like how has news trying to dunk on the SU backfired so hard jfc",103535472377538_107742825290136,2941803,165,0,2022-05-31 09:45:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984518,varsitea,Varsitea,
1984542,1984542,0,0,0,0,0,0,0,0,2022-06-01 09:10:47,,3183,"#Varsitea166

#Varsitea165

It hasn't...",103535472377538_107752131955872,2941882,166,0,2022-05-31 10:02:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984542,varsitea,Varsitea,
1984613,1984613,0,0,0,0,0,0,0,0,2022-06-01 09:37:18,,3183,"#Varsitea167

the circlejerk here is embarrassing",103535472377538_107776318620120,2941988,167,0,2022-05-31 10:33:14,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984613,varsitea,Varsitea,
1984814,1984814,0,0,0,0,0,0,0,0,2022-06-01 11:10:57,,3183,"#Varsitea169

Who the fuck is HG",103535472377538_107812118616540,2942141,169,0,2022-05-31 11:30:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984814,varsitea,Varsitea,
1984845,1984845,0,0,0,0,0,0,0,0,2022-06-01 11:00:56,,3183,"#Varsitea170

#Varsitea169 it's Malaysian-British actor Henry Golding",103535472377538_107817585282660,2942218,170,0,2022-05-31 11:37:14,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984845,varsitea,Varsitea,
1984867,1984867,0,0,0,1,0,0,0,1,2022-06-01 11:16:03,,3183,"#Varsitea171

#Varsitea169 Actually, it's Harold Godwinson, the last crowned Anglo-Saxon English king. Harold reigned from 6 January 1066 until his death at the Battle of Hastings, fighting the Norman invaders led by William the Conqueror during the Norman conquest of England.",103535472377538_107819888615763,2942244,171,0,2022-05-31 11:43:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984867,varsitea,Varsitea,
1984867,1984867,0,0,0,1,0,0,0,1,2022-06-01 11:16:03,,3183,"#Varsitea171

#Varsitea169 Actually, it's Harold Godwinson, the last crowned Anglo-Saxon English king. Harold reigned from 6 January 1066 until his death at the Battle of Hastings, fighting the Norman invaders led by William the Conqueror during the Norman conquest of England.",103535472377538_107819888615763,2942244,171,0,2022-05-31 11:43:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984867,varsitea,Varsitea,
1984893,1984893,0,0,0,0,0,0,0,0,2022-06-01 11:18:52,,3183,"#Varsitea172

#Varsitea169 Or maybe it's English actor Hugh Grant",103535472377538_107821811948904,2942247,172,0,2022-05-31 11:49:18,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984893,varsitea,Varsitea,
1984912,1984912,1,0,0,0,0,0,0,1,2022-06-01 11:27:26,,3183,"#Varsitea173

#Varsitea169

Henry Gissinger",103535472377538_107823045282114,2942260,173,0,2022-05-31 11:54:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984912,varsitea,Varsitea,
1984912,1984912,1,0,0,0,0,0,0,1,2022-06-01 11:27:26,,3183,"#Varsitea173

#Varsitea169

Henry Gissinger",103535472377538_107823045282114,2942260,173,0,2022-05-31 11:54:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984912,varsitea,Varsitea,
1984972,1984972,1,0,0,0,0,0,0,1,2022-06-01 11:35:46,,3183,"#Varsitea174

#Varsitea173 
Henry Pissinger",103535472377538_107832935281125,2942302,174,0,2022-05-31 12:09:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984972,varsitea,Varsitea,
1984972,1984972,1,0,0,0,0,0,0,1,2022-06-01 11:35:46,,3183,"#Varsitea174

#Varsitea173 
Henry Pissinger",103535472377538_107832935281125,2942302,174,0,2022-05-31 12:09:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984972,varsitea,Varsitea,
1984995,1984995,0,0,0,0,0,0,0,0,2022-06-01 11:40:54,,3183,"#Varsitea175

Hermione Granger",103535472377538_107837365280682,2942303,175,0,2022-05-31 12:14:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1984995,varsitea,Varsitea,
1985014,1985014,0,0,0,0,0,0,0,0,2022-06-01 11:46:03,,3183,"#Varsitea176

HG is hermione granger",103535472377538_107839468613805,2942314,176,0,2022-05-31 12:19:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985014,varsitea,Varsitea,
1985034,1985034,1,0,1,0,0,0,0,2,2022-06-01 11:45:54,,3183,"#Varsitea177

#Varsitea169

Hugh Gjones",103535472377538_107841508613601,2942318,177,0,2022-05-31 12:24:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985034,varsitea,Varsitea,
1985070,1985070,0,0,0,0,0,0,1,1,2022-06-01 11:50:54,submittedImages/629606676fca71.05415794.png,3183,"#Varsitea178

Young Gordon Brown looks like SH",107845015279917,2942385,178,0,2022-05-31 12:30:15,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985070,varsitea,Varsitea,https://unitruths.s3.eu-west-2.amazonaws.com/submittedImages/629606676fca71.05415794.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASU2G5LORN7FFLVXB%2F20220828%2Feu-west-2%2Fs3%2Faws4_request&X-Amz-Date=20220828T181438Z&X-Amz-SignedHeaders=host&X-Amz-Expires=600&X-Amz-Signature=7eb4d87e0940a2247eccbc5729e3dd40ec598a31cf4237b51f9642cbdc7009ca
1985070,1985070,0,0,0,0,0,0,1,1,2022-06-01 11:50:54,submittedImages/629606676fca71.05415794.png,3183,"#Varsitea178

Young Gordon Brown looks like SH",107845015279917,2942385,178,0,2022-05-31 12:30:15,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985070,varsitea,Varsitea,https://unitruths.s3.eu-west-2.amazonaws.com/submittedImages/629606676fca71.05415794.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASU2G5LORN7FFLVXB%2F20220828%2Feu-west-2%2Fs3%2Faws4_request&X-Amz-Date=20220828T181438Z&X-Amz-SignedHeaders=host&X-Amz-Expires=600&X-Amz-Signature=7eb4d87e0940a2247eccbc5729e3dd40ec598a31cf4237b51f9642cbdc7009ca
1985113,1985113,0,0,0,2,0,0,1,3,2022-06-01 12:00:51,,3183,"#Varsitea180

is it SR or SH who has the piss kink? can’t keep up",103535472377538_107851108612641,2942439,180,0,2022-05-31 12:40:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985113,varsitea,Varsitea,
1985125,1985125,1,0,0,0,0,0,0,1,2022-06-01 12:03:47,,3183,"#Varsitea181

who is most likely to sell their soul and write for the Spectator? tag below",103535472377538_107854275278991,2942441,181,0,2022-05-31 12:45:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985125,varsitea,Varsitea,
1985125,1985125,1,0,0,0,0,0,0,1,2022-06-01 12:03:47,,3183,"#Varsitea181

who is most likely to sell their soul and write for the Spectator? tag below",103535472377538_107854275278991,2942441,181,0,2022-05-31 12:45:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985125,varsitea,Varsitea,
1985136,1985136,7,2,0,0,0,0,1,10,2022-06-01 12:03:57,,3183,"#Varsitea182

i miss EU, in both the fuck brexit way but also i have not seen the legendary ex-chief in far too long",103535472377538_107857725278646,2942448,182,0,2022-05-31 12:50:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985136,varsitea,Varsitea,
1985150,1985150,0,0,0,0,0,0,0,0,2022-06-01 12:03:52,,3183,"#Varsitea183

#Varsitea180

Truly unbelievable journalistic standards at Varsitea. A post *entirely* researched via Varsitea comments actually quotes my FB comment saying I don't have a piss fetish! No direct contact with me, no research on current fetish trends, just pure reactionary Daily Mail style manufactured outrage commentary. 

Piss fetishists absolutely need critical student journalism to hold us to account and to report on how we're doing, whether we're getting it right or not. But in order to serve  students best, we need journalism that prioritises accuracy and integrity over boiling piss.

If Varsitea would like to bother to reach out and give us the chance to provide a comment to them directly before publishing an article on our work, I am still more than happy to engage. And as always, I will always find time to have meetings with any student who has concerns or feedback about how I'm pissing (away all the SU's money xd) so please do get in touch directly also.",103535472377538_107863628611389,2942546,183,0,2022-05-31 12:56:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985150,varsitea,Varsitea,
1985236,1985236,0,0,0,1,0,0,0,1,2022-06-01 12:33:57,,3183,"#Varsitea184

#Varsity180

SR here. Please stop making fun of my lifestyle choices. I only ever wanted to piss on people and now I’m sad",103535472377538_107885438609208,2942693,184,0,2022-05-31 13:21:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985236,varsitea,Varsitea,
1985236,1985236,0,0,0,1,0,0,0,1,2022-06-01 12:33:57,,3183,"#Varsitea184

#Varsity180

SR here. Please stop making fun of my lifestyle choices. I only ever wanted to piss on people and now I’m sad",103535472377538_107885438609208,2942693,184,0,2022-05-31 13:21:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985236,varsitea,Varsitea,
1985278,1985278,0,0,0,0,0,0,0,0,2022-06-01 12:52:27,,3183,"#Varsitea185

https://www.complex.com/life/2016/03/adolf-hitler-poop-fetish-sex-life 
Average Varsity journalist",103535472377538_107894655274953,2942744,185,0,2022-05-31 13:41:13,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985278,varsitea,Varsitea,
1985294,1985294,0,0,1,0,0,0,0,1,2022-06-01 12:52:28,,3183,"#Varsitea186

EU lives rent-free in plog's head",103535472377538_107897075274711,2942760,186,0,2022-05-31 13:47:13,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985294,varsitea,Varsitea,
1985299,1985299,0,0,0,0,0,0,0,0,2022-06-01 13:00:59,,3183,"#Varsitea187

The porter's log need to stop talking about poo poo and pee pee and get back to their tranche instead",103535472377538_107901148607637,2942803,187,0,2022-05-31 13:52:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985299,varsitea,Varsitea,
1985326,1985326,0,0,0,0,0,0,0,0,2022-06-01 13:11:02,,3183,"#Varsitea188

#Varsitea151 name names",103535472377538_107907875273631,2942816,188,0,2022-05-31 14:03:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985326,varsitea,Varsitea,
1985346,1985346,0,0,0,1,0,0,0,1,2022-06-01 13:12:24,,3183,"#Varsitea189

If I was a plog journalist I'd actually love doing fun investigative journalism and getting to the crux of complex student issues. Scrolling through varsitea for a 'gotcha' moment and whipping up a half-baked pun in an hour is a little easier though I guess?",103535472377538_107912145273204,2942822,189,0,2022-05-31 14:09:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1985346,varsitea,Varsitea,
